Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban;Light Cleaned Text;Advanced Cleaned Text;Hard Cleaned Text
Sun Jun 29 10:31:50 +0000 2025;1,94E+18;;3;0;1;1;0;Πυρκαγιά σε δασική έκταση στην περιοχή Άσπρη Άμμος Καβάλας;πυρκαγια σε δασικη εκταση στην περιοχη ασπρη αμμος καβαλας;πυρκαγια δασικος εκταση περιοχη ασπρη αμμος καβαλας
Sun Jun 29 06:06:37 +0000 2025;1,94E+18;;4;1;1;0;1;Εθελόντρια πυροσβέστης παρασύρθηκε από ΙΧ στην Αθηνών-Λαμίας ενώ έσβηνε φωτιά σε αυτοκίνητο;εθελοντρια πυροσβεστης παρασυρθηκε απο ιχ στην αθηνων-λαμιας ενω εσβηνε φωτια σε αυτοκινητο;εθελοντρια πυροσβεστη παρασυρνω ιχ αθηνων λαμιας εσβηνε φωτια αυτοκινητο
Sun Jun 29 05:53:29 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε δασική έκταση στον Πλατανίτη Ναύπακτου Αιτωλοακαρνανίας.;πυρκαγια σε δασικη εκταση στον πλατανιτη ναυπακτου αιτωλοακαρνανιας.;πυρκαγια δασικος εκταση πλατανιτης ναυπακτου αιτωλοακαρνανια
Sat Jun 28 15:09:40 +0000 2025;1,94E+18;;2;0;0;;;Πυροσβεστική: 68 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο;πυροσβεστικη: 68 αγροτοδασικες πυρκαγιες το τελευταιο 24ωρο;πυροσβεστικη αγροτοδασικος πυρκαγιες ωρο
Sat Jun 28 14:51:11 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε δασική έκταση στους Αγίους Αναργύρους Σπάρτης;πυρκαγια σε δασικη εκταση στους αγιους αναργυρους σπαρτης;πυρκαγια δασικος εκταση αγιους αναργυρους σπαρτης
Fri Jun 27 21:38:43 +0000 2025;1,94E+18;;1;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στην περιοχή Όσσα Λάρισας;πυρκαγια σε αγροτοδασικη εκταση στην περιοχη οσσα λαρισας;πυρκαγια αγροτοδασικος εκταση περιοχη οσσα λαρισας
Fri Jun 27 20:06:25 +0000 2025;1,94E+18;;5;4;1;1;0;Πυρκαγιά σε χαμηλή βλάστηση στα Λουτρά Λαγκαδά Θεσσαλονίκης;πυρκαγια σε χαμηλη βλαστηση στα λουτρα λαγκαδα θεσσαλονικης;πυρκαγια χαμηλος βλαστηση λουτρα λαγκαδα θεσσαλονικης
Fri Jun 27 15:57:46 +0000 2025;1,94E+18;;4;0;1;1;0;Πυρκαγιά σε χαμηλή βλάστηση στην περιοχή Αργιθέα Παιανίας;πυρκαγια σε χαμηλη βλαστηση στην περιοχη αργιθεα παιανιας;πυρκαγια χαμηλος βλαστηση περιοχη αργιθεα παιανια
Fri Jun 27 15:05:02 +0000 2025;1,94E+18;;1;0;0;;;Πυροσβεστική: 40 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο;πυροσβεστικη: 40 αγροτοδασικες πυρκαγιες το τελευταιο 24ωρο;πυροσβεστικη αγροτοδασικος πυρκαγιες ωρο
Fri Jun 27 12:14:53 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε δασική έκταση στη Στεφάνη Βοιωτίας;πυρκαγια σε δασικη εκταση στη στεφανη βοιωτιας;πυρκαγια δασικος εκταση στεφανη βοιωτια
Fri Jun 27 11:10:59 +0000 2025;1,94E+18;;6;2;0;;;Παλαιά Φώκαια: Η πυρκαγιά προκλήθηκε από καλώδιο του ΔΕΔΔΗΕ;παλαια φωκαια: η πυρκαγια προκληθηκε απο καλωδιο του δεδδηε;παλαια φωκαια πυρκαγια προκλω καλωδιο δεδδηε
Fri Jun 27 10:59:28 +0000 2025;1,94E+18;;1;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στη Βαλανιδούσσα Πρέβεζας;πυρκαγια σε αγροτοδασικη εκταση στη βαλανιδουσσα πρεβεζας;πυρκαγια αγροτοδασικος εκταση βαλανιδουσσα πρεβεζαςς
Fri Jun 27 10:13:59 +0000 2025;1,94E+18;;3;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στο Λευκόχωμα Λακωνίας;πυρκαγια σε αγροτοδασικη εκταση στο λευκοχωμα λακωνιας;πυρκαγια αγροτοδασικος εκταση λευκοχωμα λακωνια
Fri Jun 27 08:20:23 +0000 2025;1,94E+18;;5;1;1;1;0;Πυρκαγιά σε δασική έκταση στην περιοχή Πεντεόρια Φωκίδας;πυρκαγια σε δασικη εκταση στην περιοχη πεντεορια φωκιδας;πυρκαγια δασικος εκταση περιοχη πεντεορια φωκιδας
Thu Jun 26 17:40:15 +0000 2025;1,94E+18;;3;0;1;0;0;Παλαιά Φώκαια: Σε ύφεση η πυρκαγιά – Ισχυρές δυνάμεις συνεχίζουν να επιχειρούν;παλαια φωκαια: σε υφεση η πυρκαγια – ισχυρες δυναμεις συνεχιζουν να επιχειρουν;παλαια φωκαια υφεση πυρκαγια ισχυρες δυναμη συνεχιζω επιχειρω
Thu Jun 26 15:15:51 +0000 2025;1,94E+18;;3;0;0;;;Πυροσβεστική: 43 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο;πυροσβεστικη: 43 αγροτοδασικες πυρκαγιες το τελευταιο 24ωρο;πυροσβεστικη αγροτοδασικος πυρκαγιες ωρο
Thu Jun 26 11:38:31 +0000 2025;1,94E+18;;5;2;1;1;0;Πυρκαγιά σε χαμηλή βλάστηση στην περιοχή του Ασπροπύργου Αττικής;πυρκαγια σε χαμηλη βλαστηση στην περιοχη του ασπροπυργου αττικης;πυρκαγια χαμηλος βλαστηση περιοχη ασπροπυργου αττικη
Thu Jun 26 10:06:10 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε δασική έκταση στην περιοχή Θυμάρι Παλαιάς Φώκαιας Αττικής;πυρκαγια σε δασικη εκταση στην περιοχη θυμαρι παλαιας φωκαιας αττικης;πυρκαγια δασικος εκταση περιοχη θυμαρι παλαιας φωκαιας αττικη
Thu Jun 26 07:44:21 +0000 2025;1,94E+18;;3;0;1;1;0;Πυρκαγιά σε δασική έκταση στην περιοχή Τσίγκουνας Ηρακλείου Κρήτης;πυρκαγια σε δασικη εκταση στην περιοχη τσιγκουνας ηρακλειου κρητης;πυρκαγια δασικος εκταση περιοχη τσιγκουνας ηρακλειου κρητη
Wed Jun 25 16:21:15 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στην περιοχή Λάκκες Αργολίδας;πυρκαγια σε αγροτοδασικη εκταση στην περιοχη λακκες αργολιδας;πυρκαγια αγροτοδασικος εκταση περιοχη λακκες αργολιδα
Wed Jun 25 16:01:05 +0000 2025;1,94E+18;;3;0;0;;;Πυροσβεστική: 46 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο;πυροσβεστικη: 46 αγροτοδασικες πυρκαγιες το τελευταιο 24ωρο;πυροσβεστικη αγροτοδασικος πυρκαγιες ωρο
Wed Jun 25 14:06:20 +0000 2025;1,94E+18;;2;0;1;0;1;Πυρκαγιά σε γεωργικό μηχάνημα στον Άγιο Παντελεήμονα Χαλκιδικής;πυρκαγια σε γεωργικο μηχανημα στον αγιο παντελεημονα χαλκιδικης;πυρκαγια γεωργικος μηχανημα αγιος παντελεημονα χαλκιδικης
Wed Jun 25 12:29:57 +0000 2025;1,94E+18;;2;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στην περιοχή Βελιγοστή Αρκαδίας;πυρκαγια σε αγροτοδασικη εκταση στην περιοχη βελιγοστη αρκαδιας;πυρκαγια αγροτοδασικος εκταση περιοχη βελιγοστη αρκαδια
Wed Jun 25 10:06:58 +0000 2025;1,94E+18;;3;2;0;;;Σύλληψη 35χρονης για φωτιά στη Χίο – Πέταξε τσιγάρο σε ξηρά χόρτα;συλληψη 35χρονης για φωτια στη χιο – πεταξε τσιγαρο σε ξηρα χορτα;συλληψη χρονης φωτια χιο πεταξε τσιγαρος ξηρα χορτα
